ean,descricao,preco,data_coleta,codmunicipio,codestado,rede_fonte,logradouro,bairro,cep,cidade,uf
7891317018221,CEFADROXILA EURO 500X8CPS,22.65,2025-03-10 08:46:28,2910800,29,DROGARIAS MEGA DESCONTAO,AVENIDA SETE DE SETEMBRO,DOIS DE JULHO,40060001,SALVADOR,BA
7891317018221,CEFADROXILA EURO 500X8CPS,22.65,2025-03-10 08:46:28,2910800,29,DROGARIAS MEGA DESCONTAO,AVENIDA JOANA ANGELICA,NAZARE,40050000,SALVADOR,BA
7891317018221,CEFADROXILA EURO 500X8CPS,22.65,2025-03-10 08:46:29,2910800,29,ICL FARMACIA LTDA,RUA SILVEIRA MARTINS,CABULA,41150000,SALVADOR,BA
7896112130192,CEFADROXILA 500MG 8CPS(TEU),23.49,2025-03-10 08:46:29,2910800,29,DROGARIAS ULTRA POPULAR,RUA HELIO MACHADO S/N BOCA DO RIO,,41710200,SALVADOR,BA
7896004703275,CEFADROXILA 500 MG C/ 8 CAP GEL DURA(EMS),24.0,2025-03-10 08:46:29,2910800,29,ULTRA POPULAR,RUA CRISTÓVÃO FERREIRA,NORDESTE,41905460,SALVADOR,BA
7897595604927,CEFADROXILA 500 SDZ 8S,24.29,2025-03-10 08:46:29,2910800,29,RAIA DROGASIL S/A,AVENIDA PROFESSOR PINTO DE AGUIAR,PITUACU,41740090,SALVADOR,BA
7897595604927,CEFADROXILA 500 SDZ 8S,24.29,2025-03-10 08:46:29,2910800,29,RAIA DROGASIL S/A,AVENIDA OCTAVIO MANGABEIRA,ITAPUA,41610160,SALVADOR,BA
7896004703275,CEFADROXILA 500MG 8CP EMS,24.98,2025-03-10 08:46:29,2910800,29,DROGARIA RIO BRANCO,AVENIDA TANCREDO NEVES,CAMINHO DAS ARVORES,41820020,SALVADOR,BA
7891317018221,CEFADROXILA 500MG CX 8 CAPS(EUR),24.99,2025-03-10 08:46:29,2910800,29,FARMACIAS MULTI POPULAR,AVENIDA OCTAVIO MANGABEIRA,BOCA DO RIO,41706690,SALVADOR,BA
7891317018221,CEFADROXILA 500MG 8CPR,26.49,2025-03-10 08:46:29,2910800,29,DROGARIAS DO TIO,RUA HELIO MACHADO,BOCA DO RIO,41710200,SALVADOR,BA
7896006216766,CEFALEXINA 500MG CPR C8 (G) UNIAO QUIM,8.49,2025-03-10 08:46:39,2910800,29,FARMACIA ULTRA ECONOMICA,AVENIDA DOM JOAO VI,BROTAS,40285001,SALVADOR,BA
7896006216766,CEFALEXINA 500MG CPR C8 (G) UNIAO QUIM,8.49,2025-03-10 08:46:39,2910800,29,FARMACIA ULTRA ECONOMICA,RUA COQUEIROS DA PIEDADE,BARRIS,40070026,SALVADOR,BA
7896112149415,CEFALEXINA 500MG CPR C8 (G) TEUTO,8.99,2025-03-10 08:46:39,2910800,29,FARMACIA ULTRA ECONOMICA,AVENIDA ENGENHEIRO RAYMUNDO CARLOS NERY,FAZENDA GRANDE I,41339060,SALVADOR,BA
7896112149415,CEFALEXINA 500MG 8CP TEUTO,9.9,2025-03-10 08:46:39,2910800,29,FARMACIAS SUPER PRECOS,AVENIDA EDGARD SANTOS,NARANDIBA,41192005,SALVADOR,BA
7896112149415,CEFALEXINA 500MG C/8 CPR,9.98,2025-03-10 08:46:39,2910800,29,FARMACIAS PRECO POPULAR,ESTRADA DA PACIENCIA,CAJAZEIRAS VIII,41338700,SALVADOR,BA
7896112149415,CEFALEXINA 500MG C/8 CPR,9.98,2025-03-10 08:46:39,2910800,29,FARMACIA PRECO POPULAR,AVENIDA CAMINHO DE AREIA,CAMINHO DE AREIA,40440360,SALVADOR,BA
7896112149415,CEFALEXINA 500MG C/8 CPR,9.98,2025-03-10 08:46:39,2910800,29,FARMACIA PRECO POPULAR,RUA COQUEIROS DA PIEDADE,PIEDADE,40070026,SALVADOR,BA
7896112149415,CEFALEXINA 500MG C/8 CPR,9.98,2025-03-10 08:46:39,2910800,29,FARMACIAS PRECO POPULAR,RUA COQUEIROS DA PIEDADE,BARRIS,40070026,SALVADOR,BA
7896006216544,CEFALEXINA UQ 500MG 10CPR,10.97,2025-03-10 08:46:39,2910800,29,DROGARIAS MEGA DESCONTAO,AVENIDA ALIOMAR BALEEIRO,SAO CRISTOVAO,41500660,SALVADOR,BA
7896006216544,CEFALEXINA UQ 500MG 10CPR,10.97,2025-03-10 08:46:39,2910800,29,DROGARIAS MEGA DESCONTAO,AVENIDA CAMINHO DE AREIA,CAMINHO DE AREIA,40440360,SALVADOR,BA
7896006216544,CEFALEXINA 500MG C/10 CPS,10.97,2025-03-10 08:46:39,2910800,29,FARMACIAS PRECO POPULAR,ESTRADA DA PACIENCIA,CAJAZEIRAS VIII,41338700,SALVADOR,BA
7896006216544,CEFALEXINA UQ 500MG 10CPR,10.97,2025-03-10 08:46:40,2910800,29,DROGARIAS MEGA DESCONTAO,AVENIDA JOANA ANGELICA,NAZARE,40050000,SALVADOR,BA
7896004704692,CEFALEXINA EMS 500X10CPR,11.21,2025-03-10 08:46:40,2910800,29,DROGARIAS MEGA DESCONTAO,ESTRADA DA LIBERDADE,LIBERDADE,40375016,SALVADOR,BA
7896004704692,CEFALEXINA EMS 500X10CPR,11.21,2025-03-10 08:46:40,2910800,29,DROGARIAS MEGA DESCONTAO,RUA SOSIGENES COSTA,RESGATE,41152025,SALVADOR,BA
7896004704692,CEFALEXINA EMS 500X10CPR,11.21,2025-03-10 08:46:40,2910800,29,DROGARIAS MEGA DESCONTAO,AVENIDA CAMINHO DE AREIA,CAMINHO DE AREIA,40440360,SALVADOR,BA
7896004704692,CEFALEXINA 500MG 10COMP EMS NEG __ R/R,11.21,2025-03-10 08:46:40,2910800,29,FARMACIA ZERO HORA,AVENIDA SAO RAFAEL,SAO MARCOS,41253190,SALVADOR,BA
7896004704692,CEFALEXINA EMS 500X10CPR,11.21,2025-03-10 08:46:40,2910800,29,ICL FARMACIA LTDA,RUA SILVEIRA MARTINS,CABULA,41150000,SALVADOR,BA
7896472519033,CEFALEXINA NQ 500MG 10CPR,11.67,2025-03-10 08:46:40,2910800,29,DROGARIAS MEGA DESCONTAO,AVENIDA ALIOMAR BALEEIRO,SAO CRISTOVAO,41500660,SALVADOR,BA
7896472519033,CEFALEXINA NQ 500MG 10CPR,11.67,2025-03-10 08:46:40,2910800,29,DROGARIAS MEGA DESCONTAO,AVENIDA SETE DE SETEMBRO,DOIS DE JULHO,40060001,SALVADOR,BA
7896472519033,CEFALEXINA NQ 500MG 10CPR,11.67,2025-03-10 08:46:40,2910800,29,DROGARIAS MEGA DESCONTAO,RUA SOSIGENES COSTA,RESGATE,41152025,SALVADOR,BA
7896006216544,CEFALEXINA 500MG 10CPS UNIAO QUIMICA,12.0,2025-03-10 08:46:40,2910800,29,FARMACIAS NOVA FARMA,AVENIDA AFRANIO PEIXOTO,PARIPE,40800570,SALVADOR,BA
7896006216766,CEFALEXINA 500MG CAP,12.74,2025-03-10 08:46:40,2910800,29,FARMACIA PAGUE MENOS,LARGO DO TANQUE,LIBERDADE,40368010,SALVADOR,BA
7896006216766,CEFALEXINA 500MG CAP,12.74,2025-03-10 08:46:40,2910800,29,FARMACIA PAGUE MENOS,RUA RESENDE COSTA,CAMINHO DE AREIA,40440130,SALVADOR,BA
7896006216766,CEFALEXINA 500MG CAP,12.74,2025-03-10 08:46:40,2910800,29,FARMACIA PAGUE MENOS,RUA MOCAMBO,TROBOGY,41745037,SALVADOR,BA
7896006216766,CEFALEXINA 500MG CAP,12.74,2025-03-10 08:46:40,2910800,29,FARMACIAS PAGUE MENOS,RUA SILVEIRA MARTINS,CABULA,41150000,SALVADOR,BA
7896014680603,CEFTRIAXONA 1000MG PO INJETAVEL BLAU,4.89,2025-03-10 08:48:38,2910800,29,MEDISIL,RUA DA BOLIVIA,#GRANJAS RURAIS PRESIDENTE VAR,41230195,SALVADOR,BA
7891317007829,CEFTRIAXONA IM 500MG AMP C1 (G) EUROFAR,14.99,2025-03-10 08:48:38,2910800,29,FARMACIA ULTRA ECONOMICA,RUA COQUEIROS DA PIEDADE,BARRIS,40070026,SALVADOR,BA
7891317007829,CEFTRIAXONA EUR IM 500X2ML,16.93,2025-03-10 08:48:38,2910800,29,DROGARIAS MEGA DESCONTAO,RUA HELIO MACHADO,BOCA DO RIO,41710200,SALVADOR,BA
7891317007829,CEFTRIAXONA SODICA 500MG INJET EUROFARMA,20.96,2025-03-10 08:48:38,2910800,29,C & C DROGARIA LTDA,RUA SILVEIRA MARTINS,CABULA,41150000,SALVADOR,BA
7891317007829,CEFTRIAXONA SODICA 500G INJ 1FA+DIL R/R(EUR),22.57,2025-03-10 08:48:38,2910800,29,FARMACIA ZEROHORA,RUA PERNAMBUCO,ARENOSO,41211640,SALVADOR,BA
7891317007829,CEFTRIAXONA SODICA 500G INJ 1FA+DIL R/R(EUR),22.57,2025-03-10 08:48:38,2910800,29,FARMACIA ZERO HORA,AVENIDA DOM JOAO VI,BROTAS,40285000,SALVADOR,BA
7891317007836,CEFTRIAXONA SOD EUR 1X10ML,24.87,2025-03-10 08:48:38,2910800,29,DROGARIAS MEGA DESCONTAO,ESTRADA DA LIBERDADE,LIBERDADE,40375016,SALVADOR,BA
7891317007836,CEFTRIAXONA SODICA 1G EUROFARMA,25.0,2025-03-10 08:48:39,2910800,29,FARMACIA REOBOTE,RUA GOIAS,PITUBA,41830130,SALVADOR,BA
7891317007829,CEFTRIAXONA 500 MG PO + DIL C/ 2 ML,25.79,2025-03-10 08:48:39,2910800,29,DROGARIA POPULAR,RUA ONZE DE NOVEMBRO,SANTA CRUZ,41925010,SALVADOR,BA
7896112196266,CEFTRIAXONA DISSOD,27.29,2025-03-10 08:48:39,2910800,29,FARMACIA PAGUE MENOS,PRAÇA DA REVOLUCAO,PERIPERI,40725580,SALVADOR,BA
7891317007829,CEFTRIAXONA 500 IM 1 FA+DIL GEN.EUROFARMA,27.61,2025-03-10 08:48:39,2910800,29,FARMACIA POPULAR PRIME,AVENIDA PRINCESA LEOPOLDINA,GRACA,40150080,SALVADOR,BA
7896112196266,CEFTRIAXONA DISSOD,27.79,2025-03-10 08:48:39,2910800,29,IMIFARMA,RUA DOUTOR RAIMUNDO MAGALDI,COSTA AZUL,41760020,SALVADOR,BA
7891317007829,CEFTRIAXONA 500MG PO SOL INJ,29.2,2025-03-10 08:48:39,2910800,29,DROGARIA DA GENTE,ESTRADA DE CAMPINAS,SAO CAETANO,40391160,SALVADOR,BA
7891317007829,CEFTRIAXONA 500MG AMP 1X35 ML (GEN)(),29.51,2025-03-10 08:48:39,2910800,29,VGFS FARMA LTDA,RUA MUNIZ FERREIRA,MORADAS DA LAGOA,41307565,SALVADOR,BA
7891317007836,CEFTRIAXONA SODICA 1G INJ IM CX 1FA+DIL(EUR),30.6,2025-03-10 08:48:39,2910800,29,FARMACIA MULTI POPULAR,RUA MARQUÊS DE CARAVELAS,BARRA,40140241,SALVADOR,BA
7891317007836,"CEFTRIAXONA SODICA 1G 3,5ML EUR",32.98,2025-03-10 08:48:39,2910800,29,DROGARIA RIO BRANCO,AVENIDA JOANA ANGELICA,NAZARE,40050003,SALVADOR,BA
7891317007836,"CEFTRIAXONA SODICA 1G IM PO C/DIL 3,5ML FA",33.44,2025-03-10 08:48:39,2910800,29,DROGARIA ULTRA POPULAR,RUA DO IMPERADOR,MARES,40445170,SALVADOR,BA
7891317007836,CEFTRIAXONA SODICA 1G 1 AMPOLA EUROFARMA,33.93,2025-03-10 08:48:39,2910800,29,C & C DROGARIA LTDA,RUA SILVEIRA MARTINS,CABULA,41150000,SALVADOR,BA
7896112196266,CEFTRIAXONA DISSOD IM 1 GR PO INJ,36.21,2025-03-10 08:48:39,2910800,29,FARMACIA PLANTAO,RUA JAYME VIEIRA LIMA,PAU DA LIMA,41235000,SALVADOR,BA
7891317007836,CEFTRIAXONA 1 G IM INJ 1 AMP,36.36,2025-03-10 08:48:39,2910800,29,ULTRAPOPULAR,AVENIDA VALE DAS PEDRINHAS,NORDESTE,41905615,SALVADOR,BA
7891317007836,"CEFTRIAXONA SODICA 1G IM PO C/DIL 3,5ML FA",42.0,2025-03-10 08:48:39,0,29,DROGARIA CAVALCANTE,AVENIDA JUVENAL JOÃO VINAGRE,MAR GRANDE,44470000,VERA CRUZ,BA
7898739420465,CEFTRIAXONA SODICA 1G PO SOL INJ IV CX 50 FA EUGIA,167.75,2025-03-10 08:48:39,2910800,29,RIOBAHIAFARMA,RUA DO LUXEMBURGO,GRANJAS RURAIS PRESIDENTE VARGAS,41230130,SALVADOR,BA
7896112107453,CEFUROXIMA 500MG C/10 CPR(TEU),64.98,2025-03-10 08:48:49,2910800,29,FARMACIA PRECO POPULAR,AVENIDA CAMINHO DE AREIA,CAMINHO DE AREIA,40440360,SALVADOR,BA
7896112107453,CEFUROXIMA 500MG C/10 CPR(TEU),64.98,2025-03-10 08:48:49,2910800,29,FARMACIAS PRECO POPULAR,RUA COQUEIROS DA PIEDADE,BARRIS,40070026,SALVADOR,BA
7896112107460,CEFUROXIMA 500MG C/14 CPR(TEU),67.87,2025-03-10 08:48:49,2910800,29,FARMACIA PRECO POPULAR,AVENIDA CAMINHO DE AREIA,CAMINHO DE AREIA,40440360,SALVADOR,BA
7896112107460,CEFUROXIMA 500MG C/14 CPR(TEU),67.87,2025-03-10 08:48:49,2910800,29,FARMACIAS PRECO POPULAR,RUA COQUEIROS DA PIEDADE,BARRIS,40070026,SALVADOR,BA
7896112107460,CEFUROXIMA 500MG C/14 CPR(TEU),67.87,2025-03-10 08:48:50,2910800,29,FARMACIA PRECO POPULAR,RUA COQUEIROS DA PIEDADE,PIEDADE,40070026,SALVADOR,BA
7897076918840,AXETIL CEFUROXIMA 500 MG C/ 10 CP RANBAXY,95.0,2025-03-10 08:48:50,2910800,29,FARMELHOR VILA LAURA,RUA RAUL LEITE,VILA LAURA,40270010,SALVADOR,BA
7891317137359,CELECOXIBE 200MG 10CPS C1 EURO,9.13,2025-03-10 08:49:00,2910800,29,DROGARIAS GLOBO,ESTRADA DA LIBERDADE,LIBERDADE,40375016,SALVADOR,BA
7891317137359,CELECOXIBE 200MG 10CPS C1 EURO,11.32,2025-03-10 08:49:00,2910800,29,DROGARIA GLOBO,AVENIDA SETE DE SETEMBRO,DOIS DE JULHO,40060001,SALVADOR,BA
7891317137359,CELECOXIBE 200MG CPS C10 (G) EURO,12.35,2025-03-10 08:49:00,2910800,29,FARMACIA ULTRA ECONOMICA,AVENIDA DOM JOAO VI,BROTAS,40285001,SALVADOR,BA
7896112106470,CELECOXIBE 200MG C/10 CAP(TEU),12.98,2025-03-10 08:49:00,2910800,29,FARMACIAS PRECO POPULAR,ESTRADA DA PACIENCIA,CAJAZEIRAS VIII,41338700,SALVADOR,BA
7896112106470,CELECOXIBE 200MG C/10 CAP(TEU),12.98,2025-03-10 08:49:00,2910800,29,FARMACIA PRECO POPULAR,RUA COQUEIROS DA PIEDADE,PIEDADE,40070026,SALVADOR,BA
7896112106470,CELECOXIBE 200MG C/10 CAP(TEU),12.98,2025-03-10 08:49:00,2910800,29,FARMACIAS PRECO POPULAR,RUA COQUEIROS DA PIEDADE,BARRIS,40070026,SALVADOR,BA
7896112106470,CELECOXIBE TEUTO 200MG 10CPR,12.98,2025-03-10 08:49:00,2910800,29,DROGARIAS MEGA DESCONTAO,RUA SOSIGENES COSTA,RESGATE,41152025,SALVADOR,BA
7891317137359,CELECOXIBE 200MG CPS C10 (G) EURO,12.98,2025-03-10 08:49:00,2910800,29,FARMACIA ULTRA ECONOMICA,AVENIDA PAULO VI,PITUBA,41810000,SALVADOR,BA
7896112106470,CELECOXIBE 200MG C/10 CAP(TEU),12.98,2025-03-10 08:49:00,2910800,29,FARMACIA PRECO POPULAR,AVENIDA CAMINHO DE AREIA,CAMINHO DE AREIA,40440360,SALVADOR,BA
7896112106470,CELECOXIBE TEUTO 200MG 10CPR,12.98,2025-03-10 08:49:00,2910800,29,DROGARIAS MEGA DESCONTAO,AVENIDA ALIOMAR BALEEIRO,SAO CRISTOVAO,41500660,SALVADOR,BA
7896112106470,CELECOXIBE TEUTO 200MG 10CPR,12.98,2025-03-10 08:49:00,2910800,29,DROGARIAS MEGA DESCONTAO,AVENIDA SETE DE SETEMBRO,DOIS DE JULHO,40060001,SALVADOR,BA
7891317137359,CELECOXIBE 200MG CPS C10 (G) EURO,12.99,2025-03-10 08:49:00,2910800,29,FARMACIA ULTRA ECONOMICA,RUA COQUEIROS DA PIEDADE,BARRIS,40070026,SALVADOR,BA
7891317137359,CELECOXIBE 200MG CPS C10 (G) EURO,12.99,2025-03-10 08:49:00,2910800,29,FARMACIA ULTRA ECONOMICA,AVENIDA MANOEL DIAS DA SILVA,PITUBA,41830001,SALVADOR,BA
7891317137359,CELECOXIBE 200MG CPS C10 (G) EURO,12.99,2025-03-10 08:49:00,2910800,29,FARMACIA ULTRA ECONOMICA,AVENIDA ENGENHEIRO RAYMUNDO CARLOS NERY,FAZENDA GRANDE I,41339060,SALVADOR,BA
7896004747910,CELECOXIBE 200MG 10CAP GERMED C,13.74,2025-03-10 08:49:00,2910800,29,FARMACIA ZERO HORA,RUA DEPUTADO HERCULANO MENEZES 5A CAJAZEIRAS V,,41335400,SALVADOR,BA
7891317137359,CELECOXIBE EUROFARMA 200MG 10CP,13.77,2025-03-10 08:49:00,2910800,29,DROGARIAS MEGA DESCONTAO,ESTRADA DA PACIENCIA,CAJAZEIRAS VIII,41338700,SALVADOR,BA
7891317137359,CELECOXIBE EURO 200X,13.77,2025-03-10 08:49:00,2910800,29,DROGARIAS MEGA DESCONTAO,RUA HELIO MACHADO,BOCA DO RIO,41710200,SALVADOR,BA
7891317137359,CELECOXIBE EURO 200X,13.77,2025-03-10 08:49:01,2910800,29,ICL FARMACIA LTDA,RUA SILVEIRA MARTINS,CABULA,41150000,SALVADOR,BA
7891317137359,CELECOXIBE 200 MG C/10 COMP EUROFARMA,16.99,2025-03-10 08:49:01,2910800,29,FARMACIAS MULTI POPULAR,RUA GENARO DE CARVALHO 00002B CASTELO BRANCO,,41320100,SALVADOR,BA
7891317137359,CELECOXIBE 200MG 10CAPS EUROFARMA C,17.91,2025-03-10 08:49:01,2910800,29,DROGARIAS HIPER ECONOMICAS,ESTRADA DO COQUEIRO GRANDE,FAZENDA GRANDE II,41342315,SALVADOR,BA
7891317137359,CELECOXIBE 200MG 10CAPS EUROFARMA C,17.91,2025-03-10 08:49:01,2910800,29,FARMACIAS ZERO HORA,ESTRADA DE CAMPINAS,SAO CAETANO,40391161,SALVADOR,BA
7896112106470,CELECOXIBE 200MG CAP C/,19.1,2025-03-10 08:49:01,0,29,FARMA SAUDEVITAL,RUA JUVENAL JOAO VINAGRE,MAR GRANDE,44470000,VERA CRUZ,BA
7896112106470,CELECOXIBE 200MG 10CAPSULAS,19.8,2025-03-10 08:49:01,2910800,29,DOMI FARMA,RUA DIRETA DE TANCREDO NEVES,TANCREDO NEVES,41205000,SALVADOR,BA
7891317137359,CELECOXIBE 200MG C/ 10 COMP,19.9,2025-03-10 08:49:01,2910800,29,DROGARIA VALERIA,RUA DA MATRIZ,VALERIA,41300600,SALVADOR,BA
7891317137359,CELECOXIBE 200MG 10 CAP C1 EUR,19.98,2025-03-10 08:49:01,2910800,29,VENTIN COMERCIAL DE MEDICAMENTOS LTDA,RUA DA ARGENTINA,COMERCIO,40015130,SALVADOR,BA
7896523207919,CETOCONAZOL 20 MG/G CRM DERM 30 G,6.99,2025-03-10 08:49:11,2910800,29,FARMACIA PRECO BAIXO,ESTRADA DE CAMPINAS,SAO CAETANO,40391160,SALVADOR,BA
7896523207919,CETOCONAZOL 20 MG/G CRM DERM 30 G,6.99,2025-03-10 08:49:11,2910800,29,FARMACIA PRECO BAIXO,RUA BAHIA,TANCREDO NEVES,41210000,SALVADOR,BA
7896523201573,CETOCONAZOL 20MG CR 30G G CIMED,7.9,2025-03-10 08:49:11,2910800,29,DROGARIAS HIPER ECONOMICAS,ESTRADA DO COQUEIRO GRANDE,FAZENDA GRANDE II,41342315,SALVADOR,BA
7896523201573,CETOCONAZOL 20MG CR 30G G CIMED,7.9,2025-03-10 08:49:11,2910800,29,FARMACIA ZERO HORA,ESTRADA DA LIBERDADE,LIBERDADE,40375016,SALVADOR,BA
7896523201573,CETOCONAZOL CR DERM 20MG/G 30G,7.98,2025-03-10 08:49:11,2910800,29,FARMACIA PRECO POPULAR,RUA COQUEIROS DA PIEDADE,PIEDADE,40070026,SALVADOR,BA
7896523210728,CETOCONAZOL 200MG 10COMP G CIMED,7.98,2025-03-10 08:49:11,2910800,29,FARMACIA ZERO HORA,AVENIDA AFRANIO PEIXOTO,PLATAFORMA,40717140,SALVADOR,BA
7896523201573,CETOCONAZOL CR DERM 20MG/G 30G,7.98,2025-03-10 08:49:11,2910800,29,FARMACIAS PRECO POPULAR,ESTRADA DA PACIENCIA,CAJAZEIRAS VIII,41338700,SALVADOR,BA
7896523210728,CETOCONAZOL 200MG 10COMP G CIMED,7.98,2025-03-10 08:49:11,2910800,29,DROGARIAS HIPER ECONOMICA,ESTRADA DE CAMPINAS,SAO CAETANO,40391160,SALVADOR,BA
7896523201573,CETOCONAZOL CR DERM 20MG/G 30G,7.98,2025-03-10 08:49:11,2910800,29,FARMACIAS PRECO POPULAR,RUA COQUEIROS DA PIEDADE,BARRIS,40070026,SALVADOR,BA
7896523201573,CETOCONAZOL CR DERM 20MG/G 30G,7.98,2025-03-10 08:49:12,2910800,29,FARMACIA PRECO POPULAR,AVENIDA CAMINHO DE AREIA,CAMINHO DE AREIA,40440360,SALVADOR,BA
7896523210728,CETOCONAZOL 200MG 10COMP G CIMED,7.98,2025-03-10 08:49:12,2910800,29,FARMACIA ZERO HORA,AVENIDA SAO RAFAEL,SAO MARCOS,41253190,SALVADOR,BA
7896523210728,CETOCONAZOL 200MG 10COMP G CIMED,7.98,2025-03-10 08:49:12,2910800,29,FARMACIA ZERO HORA,RUA DAS PEDRINHAS,PERIPERI,40727085,SALVADOR,BA
7896523210728,CETOCONAZOL 200MG 10COMP G CIMED,7.98,2025-03-10 08:49:12,2910800,29,FARMACIA ZERO HORA,RUA SILVEIRA MARTINS,CABULA,41150000,SALVADOR,BA
7896523210728,CETOCONAZOL 200MG 10COMP G CIMED,7.98,2025-03-10 08:49:12,2910800,29,DROGARIAS HIPER ECONOMICAS,ESTRADA DO COQUEIRO GRANDE,FAZENDA GRANDE II,41342315,SALVADOR,BA
7896523210728,CETOCONAZOL 200MG 10COMP G CIMED,7.98,2025-03-10 08:49:12,2910800,29,FARMACIAS ZERO HORA,ESTRADA DE CAMPINAS,SAO CAETANO,40391161,SALVADOR,BA
7898216365302,CETOCONAZOL CR 30G (G) PHARLAB,7.99,2025-03-10 08:49:12,2910800,29,FARMACIA ULTRA ECONOMICA,AVENIDA DOM JOAO VI,BROTAS,40285001,SALVADOR,BA
7898148290406,CETOCONAZOL 200MG PRATI 10CPR,7.99,2025-03-10 08:49:12,2910800,29,DROGARIAS MEGA DESCONTAO,ESTRADA DA PACIENCIA,CAJAZEIRAS VIII,41338700,SALVADOR,BA
7896523207919,CETOCONAZOL 20 MG/G CRM DERM 30 G,8.0,2025-03-10 08:49:12,2910800,29,FARMACIA MULT ECONOMICA,AVENIDA SÃO RAFAEL S/N SAO MARCOS,,41253190,SALVADOR,BA
7896523207919,CETOCONAZOL CR 30G G,8.53,2025-03-10 08:49:12,2910800,29,FARMACIAS PAGUE MENOS,RUA CONSELHEIRO DANTAS,COMERCIO,40015070,SALVADOR,BA
7896523201573,CETOCONAZOL 20MG/G 30GR CR CIMED,8.98,2025-03-10 08:49:12,2910800,29,DROGARIA RIO BRANCO,AVENIDA CAMINHO DE AREIA,CAMINHO DE AREIA,40440360,SALVADOR,BA
7896523210728,CETOCONAZOL 200MG C/10 CPR(CIM),8.98,2025-03-10 08:49:12,2910800,29,FARMACIAS PRECO POPULAR,ESTRADA DA PACIENCIA,CAJAZEIRAS VIII,41338700,SALVADOR,BA
7896523210728,CETOCONAZOL 200MG C/10 CPR(CIM),8.98,2025-03-10 08:49:12,2910800,29,FARMACIA PRECO POPULAR,RUA COQUEIROS DA PIEDADE,PIEDADE,40070026,SALVADOR,BA
7896523210728,CETOCONAZOL 200MG C/10 CPR(CIM),8.98,2025-03-10 08:49:12,2910800,29,FARMACIA PRECO POPULAR,AVENIDA CAMINHO DE AREIA,CAMINHO DE AREIA,40440360,SALVADOR,BA
7896112122692,CETOCONAZOL 200MG C/10 CPR(TEU),8.98,2025-03-10 08:49:12,2910800,29,FARMACIA PRECO POPULAR,RUA COQUEIROS DA PIEDADE,PIEDADE,40070026,SALVADOR,BA
7896523201573,CETOCONAZOL 20MG/G 30GR CR CIMED,8.98,2025-03-10 08:49:12,2910800,29,DROGARIA RIO BRANCO,AVENIDA TANCREDO NEVES,CAMINHO DAS ARVORES,41820020,SALVADOR,BA
7896006213543,CETOPROFENO INJ 100MG IM 2ML UNIU QUIMICA,1.45,2025-03-10 08:49:22,2910800,29,MEDISIL,RUA DA BOLIVIA,#GRANJAS RURAIS PRESIDENTE VAR,41230195,SALVADOR,BA
7896422506649,CETOPROFENO 20 MG/ML SOL ORAL 20 ML,4.99,2025-03-10 08:49:22,2910800,29,FARMACIAS PRECO POPULAR,ESTRADA DA PACIENCIA,CAJAZEIRAS VIII,41338700,SALVADOR,BA
7896422506649,CETOPROFENO 20 MG/ML SOL ORAL 20 ML,4.99,2025-03-10 08:49:23,2910800,29,FARMACIAS PRECO POPULAR,RUA COQUEIROS DA PIEDADE,BARRIS,40070026,SALVADOR,BA
7896422506649,CETOPROFENO 20 MG/ML SOL ORAL 20 ML,4.99,2025-03-10 08:49:23,2910800,29,FARMACIA PRECO POPULAR,AVENIDA CAMINHO DE AREIA,CAMINHO DE AREIA,40440360,SALVADOR,BA
7896422506649,CETOPROFENO 20MG GTS 20ML G MEDLEY,5.28,2025-03-10 08:49:23,2910800,29,FARMACIA ZERO HORA,RUA DAS PEDRINHAS,PERIPERI,40727085,SALVADOR,BA
7896422506649,CETOPROFENO 20MG GTS 20ML G MEDLEY,5.28,2025-03-10 08:49:23,2910800,29,FARMACIA ZERO HORA,AVENIDA SAO RAFAEL,SAO MARCOS,41253190,SALVADOR,BA
7896422506649,CETOPROFENO 20MG GTS 20ML G MEDLEY,5.28,2025-03-10 08:49:23,2910800,29,FARMACIAS ZERO HORA,ESTRADA DE CAMPINAS,SAO CAETANO,40391161,SALVADOR,BA
7896422506649,CETOPROFENO 20MG GTS 20ML G MEDLEY,5.28,2025-03-10 08:49:23,2910800,29,FARMACIA ZERO HORA,AVENIDA AFRANIO PEIXOTO,PARIPE,40800570,SALVADOR,BA
7896422506649,CETOPROFENO 20MG GTS 20ML G MEDLEY,5.28,2025-03-10 08:49:23,2910800,29,DROGARIAS HIPER ECONOMICAS,ESTRADA DO COQUEIRO GRANDE,FAZENDA GRANDE II,41342315,SALVADOR,BA
7896422506649,CETOPROFENO 20MG GTS 20ML G MEDLEY,5.28,2025-03-10 08:49:23,2910800,29,FARMACIA ZERO HORA,AVENIDA ALIOMAR BALEEIRO,SAO CRISTOVAO,41500660,SALVADOR,BA
7896422506649,CETOPROFENO 20MG GTS 20ML G MEDLEY,5.28,2025-03-10 08:49:23,2910800,29,FARMACIA ZERO HORA,ESTRADA DA LIBERDADE,LIBERDADE,40375016,SALVADOR,BA
7896422506649,CETOPROFENO MED GTS 20ML,5.29,2025-03-10 08:49:23,2910800,29,DROGARIAS MEGA DESCONTAO,AVENIDA ALIOMAR BALEEIRO,SAO CRISTOVAO,41500660,SALVADOR,BA
